# WaniKani - Vocabulary
# Generated on August 13, 2016 15:54 PM UTC
# WaniKani to Anki Exporter (http://wanikanitoanki.com)
#key;type;character;meaning;image;onyomi;kunyomi;important_reading;kana;level
v_氷河;vocabulary;氷河;glacier;;;;;ひょうが;26
v_独立;vocabulary;独立;independence;;;;;どくりつ;26
v_検討する;vocabulary;検討する;to examine, to study, to look into;;;;;けんとうする;26
v_お誕生日おめでとう;vocabulary;お誕生日おめでとう;happy birthday;;;;;おたんじょうびおめでとう;26
v_貯える;vocabulary;貯える;to save, to put something aside;;;;;たくわえる;26
v_載せる;vocabulary;載せる;to publish, to place on top;;;;;のせる;26
v_過ごす;vocabulary;過ごす;to spend time on;;;;;すごす;26
v_針金;vocabulary;針金;wire;;;;;はりがね;26
v_関心;vocabulary;関心;concern, interest;;;;;かんしん;16
v_隠れる;vocabulary;隠れる;to be hidden;;;;;かくれる;27
v_就職;vocabulary;就職;finding employment, finding a job, getting a job, accepting a job;;;;;しゅうしょく;27
v_値段;vocabulary;値段;price, cost;;;;;ねだん;27
v_輸出する;vocabulary;輸出する;to export;;;;;ゆしゅつする;26
v_怒る;vocabulary;怒る;to get angry, to get mad;;;;;おこる;27
v_基本的;vocabulary;基本的;fundamentals, basics, fundamental, standard, basic;;;;;きほんてき;16
v_惑う;vocabulary;惑う;to be misguided, to be led astray, to be perplexed, to be puzzled;;;;;まどう;27
v_招く;vocabulary;招く;to beckon, to invite, to summon;;;;;まねく;27
v_招き猫;vocabulary;招き猫;shop window cat, maneki neko;;;;;まねきねこ;29
v_昇る;vocabulary;昇る;to ascend;;;;;のぼる;27
v_迷惑;vocabulary;迷惑;trouble, annoyance, inconvenience, nuisance;;;;;めいわく;27
v_書架;vocabulary;書架;bookshelf, bookcase;;;;;しょか;46
v_昇進;vocabulary;昇進;job promotion, promotion;;;;;しょうしん;27
v_両替;vocabulary;両替;money exchange, make change, currency exchange;;;;;りょうがえ;27
v_取り替える;vocabulary;取り替える;to exchange;;;;;とりかえる;27
v_着替え;vocabulary;着替え;change of clothes;;;;;きがえ;27
v_究極;vocabulary;究極;ultimate;;;;;きゅうきょく;27
v_極める;vocabulary;極める;to carry to extremes, to carry to the extreme, to take to the extreme, to take to an extreme, to carry to an extreme, to take to extremes, to master;;;;;きわめる;27
v_構え;vocabulary;構え;stance;;;;;かまえ;27
v_大規模;vocabulary;大規模;large scale;;;;;だいきぼ;27
v_第一段;vocabulary;第一段;the first step, first step;;;;;だいいちだん;27
v_濃い;vocabulary;濃い;thick, dense, concentrated, deep, strong;;;;;こい;27
v_無我夢中;vocabulary;無我夢中;total absorption, ecstasy;;;;;むがむちゅう;28
v_頻りに;vocabulary;頻りに;frequently, repeatedly, often;;;;;しきりに;40
v_褒美;vocabulary;褒美;reward, prize;;;;;ほうび;40
v_焦る;vocabulary;焦る;to be in a hurry, to be impatient;;;;;あせる;44
v_眺め;vocabulary;眺め;scene, view, prospect;;;;;ながめ;47
v_刈り取る;vocabulary;刈り取る;to mow, to reap, to harvest;;;;;かりとる;49
v_間隔;vocabulary;間隔;small gap;;;;;かんかく;49
v_掛け算;vocabulary;掛け算;multiplication;;;;;かけざん;25
v_不眠症;vocabulary;不眠症;insomnia;;;;;ふみんしょう;27
v_主婦;vocabulary;主婦;housewife;;;;;しゅふ;28
v_殖える;vocabulary;殖える;to multiply, to increase;;;;;ふえる;40
v_焦がす;vocabulary;焦がす;to burn, to scorch;;;;;こがす;44
v_お疲れ様;vocabulary;お疲れ様;thank you, that's enough for today, good work;;;;;おつかれさま;49
v_淡水;vocabulary;淡水;fresh water;;;;;たんすい;49
v_本当に;vocabulary;本当に;really, truly;;;;;ほんとうに;7
v_痛い;vocabulary;痛い;painful, ow, it hurts, ouch;;;;;いたい;27
v_中途半端;vocabulary;中途半端;half finished, half assed;;;;;ちゅうとはんぱ;27
v_減給;vocabulary;減給;pay cut;;;;;げんきゅう;27
v_赤ちゃん;vocabulary;赤ちゃん;baby;;;;;あかちゃん;4
v_薄める;vocabulary;薄める;to dilute, to water down;;;;;うすめる;42
v_紛れ;vocabulary;紛れ;fluke, chance;;;;;まぐれ, まぎれ;48
v_痛恨;vocabulary;痛恨;regret, regretful;;;;;つうこん;47
v_花壇;vocabulary;花壇;flower bed;;;;;かだん;49
v_丁目;vocabulary;丁目;district of a town, city block, town district, district;;;;;ちょうめ;7
v_百;vocabulary;百;hundred, one hundred;;;;;ひゃく;4
v_背後;vocabulary;背後;background, behind the scenes;;;;;はいご;30
v_向ける;vocabulary;向ける;to turn towards, to point, to turn (something) towards;;;;;むける;8
v_人々;vocabulary;人々;people, everybody, each person;;;;;ひとびと;2
v_華道;vocabulary;華道;flower arrangement;;;;;かどう;31
v_理屈;vocabulary;理屈;theory, reason;;;;;りくつ;27
v_二日;vocabulary;二日;second day, day two, two days;;;;;ふつか;2
v_態と;vocabulary;態と;on purpose, deliberately, intentionally;;;;;わざと;22
v_眼鏡;vocabulary;眼鏡;glasses, eyeglasses;;;;;めがね;34
v_諮問;vocabulary;諮問;question, enquiry;;;;;しもん;50
v_お前;vocabulary;お前;you;;;;;おまえ;8
v_部分;vocabulary;部分;portion, section, part;;;;;ぶぶん;9
v_千葉;vocabulary;千葉;chiba;;;;;ちば;10
v_逃がす;vocabulary;逃がす;to let go, to set free, to let escape;;;;;にがす;42
v_浜辺;vocabulary;浜辺;beach;;;;;はまべ;28
v_回る;vocabulary;回る;to revolve, to go around, to rotate;;;;;まわる;5
v_不味い;vocabulary;不味い;bad tasting, unappetizing, unskillful;;;;;まずい;17
v_通う;vocabulary;通う;to commute, to attend, to go back and forth;;;;;かよう;11
v_寄る;vocabulary;寄る;to approach, to visit, to drop in;;;;;よる;29
v_明日;vocabulary;明日;tomorrow;;;;;あした, あす, みょうにち;8
v_病む;vocabulary;病む;to be sick, to fall ill, to be ill, to come down with, to suffer from;;;;;やむ;10
v_用意;vocabulary;用意;preparation, arrangements, provision, getting ready;;;;;ようい;11
v_路地;vocabulary;路地;alley, path, dirt road;;;;;ろじ;10
v_程よく;vocabulary;程よく;properly, well;;;;;ほどよく;30
v_麦粉;vocabulary;麦粉;wheat flour;;;;;むぎこ;31
v_支度;vocabulary;支度;preparation, arrangements;;;;;したく;11
v_気付く;vocabulary;気付く;to realize, to notice, to realise;;;;;きづく;11
v_会員;vocabulary;会員;member, membership;;;;;かいいん;12
v_武装;vocabulary;武装;arms, armament, armed;;;;;ぶそう;33
v_一階;vocabulary;一階;first floor, floor one, first story, ground floor;;;;;いっかい;12
v_無し;vocabulary;無し;without, with no;;;;;なし;17
v_白熊;vocabulary;白熊;polar bear;;;;;しろくま;35
v_勇む;vocabulary;勇む;to be encouraged, to be lively, to be in high spirits, to cheer up, to be excited, to be inspired;;;;;いさむ;17
v_警告;vocabulary;警告;warning, advice, caution;;;;;けいこく;18
v_木綿;vocabulary;木綿;cotton;;;;;もめん;46
v_昼ご飯;vocabulary;昼ご飯;lunch;;;;;ひるごはん;17
v_腹;vocabulary;腹;belly, abdomen, stomach;;;;;はら;27
v_不足;vocabulary;不足;shortage, physical shortage, insufficient, not sufficient, not enough;;;;;ふそく;4
v_潔い;vocabulary;潔い;pure hearted, pure;;;;;いさぎよい;28
v_更生;vocabulary;更生;rebirth, resuscitation, rehabilitation;;;;;こうせい;30
v_晩ご飯;vocabulary;晩ご飯;dinner, supper;;;;;ばんごはん;17
v_大幅;vocabulary;大幅;big, large, drastic, substantial, major;;;;;おおはば;36
v_衣服;vocabulary;衣服;clothes, clothing, garment;;;;;いふく;41
v_大人しい;vocabulary;大人しい;obedient, docile, quiet;;;;;おとなしい;3
v_恐い;vocabulary;恐い;scary, frightening, eerie, deadful, i'm afraid, i'm scared;;;;;こわい;31
v_海王星;vocabulary;海王星;neptune;;;;;かいおうせい;6
v_緊張;vocabulary;緊張;stress, tension, nervous;;;;;きんちょう;29
v_評判;vocabulary;評判;fame, reputation;;;;;ひょうばん;21
v_記念日;vocabulary;記念日;holiday, anniversary, memorial day;;;;;きねんび;16
v_連日;vocabulary;連日;every day, day after day, for days on end, daily, prolonged;;;;;れんじつ;19
v_上演;vocabulary;上演;performance, presentation, production, staging, mount;;;;;じょうえん;23
v_表;vocabulary;表;front, surface, exterior, face, outside, appearance;;;;;おもて;9
v_控え;vocabulary;控え;backup, reserve, spare, copy, stub;;;;;ひかえ;39
v_番組;vocabulary;番組;program, programme;;;;;ばんぐみ;8
v_欠乏;vocabulary;欠乏;lack, scarcity, deficiency;;;;;けつぼう;30
v_慰謝料;vocabulary;慰謝料;compensation, consolation money, reparation, settlement;;;;;いしゃりょう;43
v_広告;vocabulary;広告;advertisement, ad, advert;;;;;こうこく;18
v_連れる;vocabulary;連れる;to take along, to bring with, to bring a person, to lead;;;;;つれる;19
v_幕府;vocabulary;幕府;bakufu, shogunate;;;;;ばくふ;34
v_見渡す;vocabulary;見渡す;to look out over, to survey, to sweep, to glance over, to take an extensive view of;;;;;みわたす;25
v_伯父;vocabulary;伯父;uncle;;;;;おじ;50
v_何故;vocabulary;何故;why, how;;;;;なぜ;26
v_間;vocabulary;間;interval, interval of time, time interval, between;;;;;あいだ, ま;8
v_群集;vocabulary;群集;crowd, multitude;;;;;ぐんしゅう;39
v_幸い;vocabulary;幸い;happiness, luck, fortune;;;;;さいわい;18
v_混血;vocabulary;混血;mixed race, mixed parentage;;;;;こんけつ;19
v_〜人;vocabulary;〜人;number of people, people, people counter;;;;;にん;3
v_楽天主義;vocabulary;楽天主義;optimism;;;;;らくてんしゅぎ;21
v_沢山;vocabulary;沢山;a lot, many, much;;;;;たくさん;23
v_〜務省;vocabulary;〜務省;ministry of;;;;;むしょう;21
v_収める;vocabulary;収める;to dedicate, to make an offering, to supply, to store, to finish;;;;;おさめる;25
v_違反;vocabulary;違反;violation, transgression, infringement, breach;;;;;いはん;26
v_弾力;vocabulary;弾力;elasticity, flexibility;;;;;だんりょく;37
v_明治;vocabulary;明治;meiji era, meiji emperor, meiji;;;;;めいじ;16
v_本来;vocabulary;本来;originally, primarily, essentially, naturally;;;;;ほんらい;5
v_手首;vocabulary;手首;wrist;;;;;てくび;6
v_二十日;vocabulary;二十日;twentieth day, day twenty, twenty days;;;;;はつか;4
v_草地;vocabulary;草地;meadow, grassland;;;;;くさち;6
v_見極める;vocabulary;見極める;to see through, to get to the bottom of;;;;;みきわめる;29
v_船員;vocabulary;船員;sailor, seaman, mariner, crewman;;;;;せんいん;12
v_動物園;vocabulary;動物園;zoo, zoological gardens, menagerie;;;;;どうぶつえん;16
v_変わる;vocabulary;変わる;to be changed, to be transformed, to be altered, to vary, to be turned;;;;;かわる;17
v_人工;vocabulary;人工;artificial, man made, human made, human work, human skill, artificially;;;;;じんこう;1
v_考古学;vocabulary;考古学;archeology, archaeology;;;;;こうこがく;7
v_喜び;vocabulary;喜び;joy, delight, glee, rapture, pleasure, satisfaction, gratification, rejoicing, congratulations;;;;;よろこび;18
v_従順;vocabulary;従順;obedient, gentle, meek, submissive, docile, tame;;;;;じゅうじゅん;26
v_寄与;vocabulary;寄与;contribution, service;;;;;きよ;29
v_教え;vocabulary;教え;teaching, instruction, teachings, lesson, doctrine;;;;;おしえ;9
v_作業;vocabulary;作業;work, operation, manufacturing;;;;;さぎょう;10
v_居間;vocabulary;居間;living room, sitting room, parlor, parlour;;;;;いま;27
v_数年;vocabulary;数年;several years;;;;;すうねん;8
v_奥深い;vocabulary;奥深い;profound, deep;;;;;おくぶかい, おくふかい;38
v_無言;vocabulary;無言;silence;;;;;むごん;17
v_背が高い;vocabulary;背が高い;tall;;;;;せがたかい;32
v_周り;vocabulary;周り;circumference, perimeter, edge, surroundings, locality, neighborhood;;;;;まわり;14
v_台風;vocabulary;台風;typhoon, hurricane;;;;;たいふう;7
v_学歴;vocabulary;学歴;academic history, academic background, academic record;;;;;がくれき;19
v_伝;vocabulary;伝;intermediary, connections, go between;;;;;つて;15
v_大学院生;vocabulary;大学院生;graduate student, grad student;;;;;だいがくいんせい;12
v_米兵;vocabulary;米兵;us soldier, american soldier;;;;;べいへい;17
v_目医者;vocabulary;目医者;eye doctor, oculist;;;;;めいしゃ;10
v_抜き出す;vocabulary;抜き出す;to select, to extract, to start to pull out;;;;;ぬきだす;27
v_衰える;vocabulary;衰える;to decline, to decay, to become weak, to wither;;;;;おとろえる;49
v_八日;vocabulary;八日;eight days, day eight, eighth day;;;;;ようか;2
v_生物学;vocabulary;生物学;biology;;;;;せいぶつがく;11
v_活動;vocabulary;活動;action, activity;;;;;かつどう;12
v_金星;vocabulary;金星;venus;;;;;きんせい;6
v_船体;vocabulary;船体;hull, ship hull;;;;;せんたい;7
v_理性;vocabulary;理性;reason, sense, intellect, understanding;;;;;りせい;14
v_固まる;vocabulary;固まる;to harden, to solidify, to become firm, to become certain;;;;;かたまる;18
v_小柄;vocabulary;小柄;small build, small stature, petite;;;;;こがら;42
v_予め;vocabulary;予め;beforehand, in advance, previously, ahead of time;;;;;あらかじめ;11
v_情けない;vocabulary;情けない;miserable, pitiable, shameful, deplorable, wretched, sad, pitiful;;;;;なさけない;15
v_欠伸;vocabulary;欠伸;yawn, yawning;;;;;あくび;38
v_利く;vocabulary;利く;to be effective, to show effect;;;;;きく;11
v_屈む;vocabulary;屈む;to stoop, to lean over, to bend down, to crouch, to bend forward, to bow, to bend over;;;;;かがむ;27
v_返る;vocabulary;返る;to be returned, to return, to come back;;;;;かえる;11
v_割り算;vocabulary;割り算;division;;;;;わりざん;23
v_輸送;vocabulary;輸送;transport, transportation;;;;;ゆそう;24
v_間違える;vocabulary;間違える;to make a mistake, to confuse, to mistake;;;;;まちがえる;28
v_舞;vocabulary;舞;dancing, dance;;;;;まい;36
v_債権;vocabulary;債権;credit, claim, debt, liabilities;;;;;さいけん;36
v_捜す;vocabulary;捜す;to search;;;;;さがす;25
v_見返る;vocabulary;見返る;to look back at, to look back on;;;;;みかえる;13
v_私自身;vocabulary;私自身;personally, as for me, myself;;;;;わたしじしん, わたくしじしん;16
v_革ジャン;vocabulary;革ジャン;leather jacket;;;;;かわじゃん, かわジャン;25
v_耐熱;vocabulary;耐熱;heat resisting, heat resistant;;;;;たいねつ;48
v_綺麗;vocabulary;綺麗;pretty, beautiful, clean;;;;;きれい;29
v_驚く;vocabulary;驚く;to be surprised, to be shocked;;;;;おどろく;31
v_荷物;vocabulary;荷物;luggage, baggage, load;;;;;にもつ;16
v_研究室;vocabulary;研究室;laboratory, lab, study room, professor's office, teacher's office;;;;;けんきゅうしつ;10
v_一生;vocabulary;一生;whole life, entire life, a lifetime, all through life, one existence, a generation, an age;;;;;いっしょう;5
v_見物;vocabulary;見物;sightseeing, sightseer, watching, watcher, viewing, viewer;;;;;けんぶつ;9
v_入力;vocabulary;入力;input, enter;;;;;にゅうりょく;2
v_付近;vocabulary;付近;neighborhood, neighbourhood, vicinity, environs, nearby, locality;;;;;ふきん;9
v_得体;vocabulary;得体;character, nature;;;;;えたい;21
v_知恵;vocabulary;知恵;wisdom, intelligence;;;;;ちえ;37
v_相図;vocabulary;相図;sign, signal, diagram, phase diagram;;;;;あいず;11
v_価格;vocabulary;価格;price, value, cost;;;;;かかく;22
v_左腕;vocabulary;左腕;left arm;;;;;ひだりうで, さわん;24
v_快楽;vocabulary;快楽;pleasure, enjoyment;;;;;かいらく;30
v_恐らく;vocabulary;恐らく;probably, perhaps, likely, i dare say, maybe, as likely as not;;;;;おそらく;31
v_場面;vocabulary;場面;scene, setting, locale;;;;;ばめん;16
v_入院;vocabulary;入院;hospitalization, hospitalisation, hospital admission, admission to a hospital, institutionalized;;;;;にゅういん;10
v_文字通り;vocabulary;文字通り;literal, literally, to the letter;;;;;もじどおり;11
v_九日;vocabulary;九日;nine days, day nine, ninth day;;;;;ここのか;2
v_簡易;vocabulary;簡易;simple, easy;;;;;かんい;33
v_落雷;vocabulary;落雷;thunderbolt, lightning, bolt of lightning, lightning strike;;;;;らくらい;44
v_寄付;vocabulary;寄付;contribution, donation;;;;;きふ;29
v_関連;vocabulary;関連;relation, connection, relevance, correlation, association;;;;;かんれん;19
v_当たり前;vocabulary;当たり前;natural, reasonable, obvious, usual, common, ordinary;;;;;あたりまえ;8
v_貴重;vocabulary;貴重;precious, valuable;;;;;きちょう;34
v_大いに;vocabulary;大いに;very, much, greatly, a lot of, very much;;;;;おおいに;2
v_国王;vocabulary;国王;king, monarch, sovereign;;;;;こくおう;6
v_完結;vocabulary;完結;conclusion, completion, ending, consummation;;;;;かんけつ;17
v_売れる;vocabulary;売れる;to be sold, to sell;;;;;うれる;7
v_灯る;vocabulary;灯る;to burn, to be lighted, to be lit, to be burning;;;;;ともる;50
v_励ます;vocabulary;励ます;to encourage someone, to cheer up someone, to encourage;;;;;はげます;26
v_香川県;vocabulary;香川県;kagawa prefecture;;;;;かがわけん;37
v_劣化;vocabulary;劣化;deterioration, degradation;;;;;れっか;49
